record_id,region_index,region_label,corridor_id,corridor_label,source_hub,target_hub,time,day_of_week,hour_of_day,is_weekend,month,demand_index,temp_c,rain_mm,snow_mm,wind_kmh,cloud_cover_pct,visibility_km,incident_count,incident_severity,event_intensity,roadwork_active,school_holiday,transit_disruption_pct,baseline_flow_veh_per_h,observed_flow_veh_per_h,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min,travel_time_p90_per_10km_min,travel_time_variability_pct
showcase-052408,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,0.981,10.73,0.03,0.0,9.56,37.3,15.03,0,0.432,0.0,1,1,13.98,1880,1852,23.44,50.0,53.12,25.6,29.6,15.61
showcase-052409,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T23:00,Tuesday,23,0,7,0.931,12.46,0.01,0.0,17.88,41.2,15.99,0,0.347,0.0,0,1,9.53,1760,1501,28.64,46.0,37.74,20.95,22.96,9.58
showcase-052410,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,1.011,11.53,0.88,0.0,14.22,39.2,14.01,1,0.403,0.0,0,1,11.63,1940,1995,22.73,44.0,48.35,26.4,32.05,21.41
showcase-052411,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T23:00,Tuesday,23,0,7,0.861,10.55,0.03,0.0,10.29,44.7,15.29,0,0.369,0.0,0,1,11.14,1380,1129,37.52,57.0,34.18,15.99,18.0,12.54
showcase-052412,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T23:00,Tuesday,23,0,7,0.911,12.99,0.06,0.0,19.65,43.9,16.34,0,0.327,0.0,0,1,10.14,1490,1269,34.99,61.0,42.64,17.15,19.53,13.86
showcase-052413,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,0.961,10.45,1.35,0.0,14.02,60.9,15.16,0,0.293,0.0,0,1,5.83,2060,2013,27.68,58.0,52.28,21.68,25.32,16.78
showcase-052414,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,1.051,11.64,0.11,0.0,25.57,57.7,16.35,0,0.376,0.0,0,1,11.25,2240,2274,34.01,63.0,46.01,17.64,19.4,9.97
showcase-052415,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T23:00,Tuesday,23,0,7,0.941,11.39,0.85,0.0,23.47,33.2,13.68,0,0.431,0.0,0,1,4.2,1825,1689,31.28,55.0,43.13,19.18,22.21,15.8
showcase-052416,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T00:00,Wednesday,0,0,7,0.873,10.3,0.13,0.0,16.31,57.1,14.87,0,0.312,0.0,0,1,5.12,1650,1468,28.73,42.0,31.59,20.88,22.22,6.39
showcase-052417,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T00:00,Wednesday,0,0,7,0.803,10.38,0.82,0.0,15.4,55.7,15.37,1,0.448,0.0,0,1,11.11,1520,1063,26.38,48.0,45.04,22.74,27.32,20.14
showcase-052418,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.933,10.44,0.09,0.0,15.94,29.0,14.56,0,0.375,0.0,0,1,8.67,2140,1783,35.57,54.0,34.13,16.87,19.16,13.56
showcase-052419,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.903,10.85,0.06,0.0,9.69,54.4,14.04,1,0.419,0.0,0,1,13.79,1960,1735,32.83,52.0,36.87,18.28,21.7,18.73
showcase-052420,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.883,12.22,0.01,0.0,19.59,41.8,15.25,0,0.337,0.0,1,1,17.4,1880,1679,25.88,50.0,48.24,23.18,27.19,17.3
showcase-052421,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T00:00,Wednesday,0,0,7,0.833,11.61,0.04,0.0,20.46,50.0,15.89,0,0.379,0.0,0,1,8.9,1760,1472,31.58,46.0,31.35,19.0,20.23,6.49
showcase-052422,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.913,12.69,0.15,0.0,13.4,39.3,14.42,0,0.354,0.0,0,1,5.72,1940,1548,28.46,44.0,35.31,21.08,22.66,7.51
showcase-052423,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T00:00,Wednesday,0,0,7,0.763,11.76,0.39,0.0,11.76,41.8,13.88,0,0.276,0.0,0,1,8.4,1380,1033,40.88,57.0,28.27,14.68,16.79,14.4
showcase-052424,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T00:00,Wednesday,0,0,7,0.813,11.39,0.03,0.0,13.5,49.3,15.26,0,0.351,0.0,0,1,9.97,1490,1105,40.76,61.0,33.19,14.72,15.72,6.79
showcase-052425,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.863,10.24,0.0,0.0,19.82,41.0,15.02,0,0.192,0.0,0,1,4.79,2060,1683,37.61,58.0,35.16,15.95,17.79,11.51
showcase-052426,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T00:00,Wednesday,0,0,7,0.953,10.89,0.03,0.0,23.67,38.7,14.68,1,0.437,0.0,0,1,12.63,2240,1929,36.54,63.0,41.99,16.42,19.69,19.92
showcase-052427,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T00:00,Wednesday,0,0,7,0.843,12.35,0.09,0.0,10.55,33.2,14.02,0,0.328,0.0,0,1,11.8,1825,1343,36.97,55.0,32.78,16.23,17.32,6.69
showcase-052428,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T01:00,Wednesday,1,0,7,0.847,11.97,1.04,0.0,20.42,50.2,15.16,0,0.256,0.0,0,1,6.49,1650,1364,26.69,42.0,36.46,22.48,25.84,14.93
showcase-052429,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T01:00,Wednesday,1,0,7,0.777,10.39,0.34,0.0,10.34,35.7,15.0,0,0.347,0.0,0,1,10.69,1520,1076,34.03,48.0,29.11,17.63,20.19,14.54
showcase-052430,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.907,10.25,1.02,0.0,12.12,33.4,13.53,0,0.244,0.0,0,1,9.58,2140,1902,32.18,54.0,40.41,18.65,20.36,9.16
showcase-052431,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.877,12.25,0.23,0.0,25.57,56.5,15.53,0,0.279,0.0,0,1,7.7,1960,1623,33.85,52.0,34.91,17.73,19.47,9.83
showcase-052432,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.857,12.31,0.01,0.0,13.65,38.6,14.76,0,0.344,0.0,1,1,18.79,1880,1410,32.1,50.0,35.81,18.69,22.03,17.87
showcase-052433,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T01:00,Wednesday,1,0,7,0.807,11.76,1.08,0.0,15.71,41.6,14.16,0,0.408,0.0,0,1,5.41,1760,1408,28.99,46.0,36.97,20.69,23.14,11.85
showcase-052434,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.887,11.39,0.05,0.0,14.6,36.1,16.15,0,0.328,0.0,0,1,5.0,1940,1616,30.13,44.0,31.53,19.92,21.37,7.29
showcase-052435,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T01:00,Wednesday,1,0,7,0.737,10.42,0.71,0.0,12.85,36.9,14.58,0,0.373,0.0,0,1,7.13,1380,953,41.45,57.0,27.28,14.47,15.89,9.82
showcase-052436,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T01:00,Wednesday,1,0,7,0.787,10.81,0.0,0.0,15.73,48.4,15.51,0,0.288,0.0,0,1,9.0,1490,1087,44.27,61.0,27.42,13.55,15.33,13.14
showcase-052437,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.837,11.07,0.09,0.0,9.47,26.6,15.23,0,0.286,0.0,0,1,11.86,2060,1720,42.87,58.0,26.09,14.0,15.71,12.24
showcase-052438,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T01:00,Wednesday,1,0,7,0.927,12.23,1.38,0.0,18.33,39.0,12.9,0,0.373,0.0,0,1,9.14,2240,1832,35.67,63.0,43.38,16.82,18.91,12.41
showcase-052439,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T01:00,Wednesday,1,0,7,0.817,11.05,0.5,0.0,21.36,43.2,15.4,0,0.376,0.0,0,1,5.35,1825,1411,38.82,55.0,29.41,15.45,17.08,10.53
showcase-052440,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T02:00,Wednesday,2,0,7,0.831,12.07,0.51,0.0,27.03,45.5,15.04,1,0.59,0.0,0,1,19.08,1650,1331,24.67,42.0,41.25,24.32,28.86,18.68
showcase-052441,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T02:00,Wednesday,2,0,7,0.761,12.75,0.08,0.0,9.38,51.6,15.98,0,0.319,0.0,0,1,6.0,1520,1148,34.86,48.0,27.38,17.21,18.27,6.19
showcase-052442,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.891,13.25,0.13,0.0,11.59,27.1,15.17,0,0.392,0.0,0,1,6.41,2140,1668,36.76,54.0,31.93,16.32,17.62,7.97
showcase-052443,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.861,12.04,0.01,0.0,11.56,34.5,14.1,0,0.209,0.0,0,1,5.52,1960,1645,39.34,52.0,24.34,15.25,16.61,8.94
showcase-052444,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.841,13.19,0.0,0.0,10.02,26.0,14.19,0,0.303,0.0,1,1,17.61,1880,1400,29.54,50.0,40.91,20.31,24.2,19.16
showcase-052445,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T02:00,Wednesday,2,0,7,0.791,13.26,0.0,0.0,21.79,59.2,15.4,0,0.227,0.0,0,1,7.47,1760,1215,33.36,46.0,27.48,17.99,19.07,6.03
showcase-052446,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.871,12.47,0.37,0.0,19.41,39.5,15.6,0,0.287,0.0,0,1,6.43,1940,1641,28.54,44.0,35.13,21.02,23.81,13.28
showcase-052447,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T02:00,Wednesday,2,0,7,0.721,13.01,0.0,0.0,16.51,36.7,15.67,0,0.392,0.0,0,1,4.24,1380,999,43.58,57.0,23.55,13.77,14.84,7.77
showcase-052448,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T02:00,Wednesday,2,0,7,0.771,10.65,2.34,0.0,21.41,52.6,12.41,1,0.48,0.0,0,1,15.86,1490,1007,35.35,61.0,42.05,16.97,21.63,27.47
showcase-052449,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.821,11.97,0.01,0.0,19.5,26.4,15.64,0,0.325,0.0,0,1,8.0,2060,1679,42.44,58.0,26.84,14.14,15.6,10.35
showcase-052450,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T02:00,Wednesday,2,0,7,0.911,10.66,3.22,0.0,25.73,65.7,13.53,1,0.627,0.0,0,1,17.64,2240,1992,22.14,63.0,64.86,27.11,34.6,27.63
showcase-052451,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T02:00,Wednesday,2,0,7,0.801,12.88,0.0,0.0,23.07,43.4,14.3,0,0.399,0.0,0,1,4.28,1825,1313,42.11,55.0,23.44,14.25,16.05,12.6
showcase-052452,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T03:00,Wednesday,3,0,7,0.845,12.45,0.43,0.0,13.51,58.8,14.22,1,0.384,0.0,0,1,14.33,1650,1358,28.41,42.0,32.37,21.12,24.82,17.51
showcase-052453,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T03:00,Wednesday,3,0,7,0.775,11.56,0.17,0.0,25.02,30.5,14.93,0,0.36,0.0,0,1,7.99,1520,1185,34.83,48.0,27.43,17.23,19.64,13.98
showcase-052454,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.905,13.44,0.01,0.0,15.6,54.4,16.14,0,0.325,0.0,0,1,5.82,2140,1964,38.65,54.0,28.43,15.53,17.3,11.4
showcase-052455,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.875,11.73,0.0,0.0,23.6,46.9,14.3,0,0.348,0.0,0,1,11.0,1960,1626,35.4,52.0,31.93,16.95,19.08,12.56
showcase-052456,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.855,11.09,0.11,0.0,17.34,46.0,15.05,0,0.265,0.0,1,1,13.61,1880,1494,29.18,50.0,41.63,20.56,23.63,14.91
showcase-052457,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T03:00,Wednesday,3,0,7,0.805,13.79,0.13,0.0,25.02,27.4,16.23,0,0.337,0.0,0,1,6.62,1760,1289,33.45,46.0,27.29,17.94,19.72,9.92
showcase-052458,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.885,11.24,0.0,0.0,9.54,25.6,16.07,0,0.207,0.0,0,1,6.56,1940,1501,32.14,44.0,26.95,18.67,20.8,11.41
showcase-052459,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T03:00,Wednesday,3,0,7,0.735,13.02,0.0,0.0,17.29,39.2,14.62,0,0.336,0.0,0,1,6.43,1380,1017,41.73,57.0,26.79,14.38,16.27,13.14
showcase-052460,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T03:00,Wednesday,3,0,7,0.785,12.38,1.1,0.0,24.03,49.2,14.53,0,0.35,0.0,0,1,4.66,1490,1050,42.63,61.0,30.11,14.07,15.38,9.3
showcase-052461,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.835,11.46,1.23,0.0,13.78,56.5,14.42,0,0.273,0.0,0,1,8.67,2060,1629,37.04,58.0,36.15,16.2,17.81,9.92
showcase-052462,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T03:00,Wednesday,3,0,7,0.925,12.47,0.17,0.0,21.81,54.8,13.91,0,0.288,0.0,0,1,9.93,2240,1885,43.01,63.0,31.73,13.95,15.76,12.95
showcase-052463,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T03:00,Wednesday,3,0,7,0.815,13.04,0.18,0.0,21.69,41.9,16.27,0,0.354,0.0,0,1,6.1,1825,1457,41.4,55.0,24.73,14.49,15.6,7.67
showcase-052464,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T04:00,Wednesday,4,0,7,0.919,13.1,0.67,0.0,21.44,54.7,14.46,2,0.675,0.0,0,1,27.56,1650,1322,16.66,42.0,60.33,36.01,48.31,34.16
showcase-052465,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T04:00,Wednesday,4,0,7,0.849,13.03,0.07,0.0,19.97,45.6,14.43,0,0.388,0.0,0,1,6.04,1520,1317,32.78,48.0,31.7,18.3,19.54,6.78
showcase-052466,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.979,11.91,1.67,0.0,20.96,52.1,12.92,1,0.454,0.0,0,1,17.98,2140,2059,26.12,54.0,51.64,22.98,28.54,24.22
showcase-052467,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.949,13.55,0.33,0.0,22.03,32.5,13.72,0,0.343,0.0,0,1,8.11,1960,1621,35.66,52.0,31.43,16.83,18.39,9.29
showcase-052468,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.929,14.46,0.62,0.0,11.81,48.0,13.71,0,0.433,0.0,1,1,15.03,1880,1623,26.87,50.0,46.26,22.33,26.35,17.99
showcase-052469,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T04:00,Wednesday,4,0,7,0.879,13.33,0.38,0.0,20.01,61.7,13.68,2,0.634,0.0,0,1,22.23,1760,1405,22.18,46.0,51.78,27.05,36.85,36.22
showcase-052470,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.959,14.67,0.07,0.0,11.1,29.6,16.03,0,0.208,0.0,0,1,8.7,1940,1692,31.21,44.0,29.06,19.22,21.06,9.58
showcase-052471,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T04:00,Wednesday,4,0,7,0.809,13.14,1.03,0.0,21.22,51.6,15.41,0,0.226,0.0,0,1,7.22,1380,1136,38.64,57.0,32.21,15.53,17.55,12.98
showcase-052472,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T04:00,Wednesday,4,0,7,0.859,14.33,0.2,0.0,21.91,55.5,15.4,0,0.277,0.0,0,1,9.73,1490,1263,43.24,61.0,29.11,13.88,15.12,8.92
showcase-052473,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.909,14.07,1.53,0.0,14.14,39.6,14.53,0,0.29,0.0,0,1,10.0,2060,1678,37.07,58.0,36.09,16.19,17.91,10.65
showcase-052474,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T04:00,Wednesday,4,0,7,0.999,14.56,0.3,0.0,23.05,32.5,15.16,0,0.37,0.0,0,1,8.71,2240,2195,39.33,63.0,37.57,15.25,16.92,10.98
showcase-052475,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T04:00,Wednesday,4,0,7,0.889,14.09,0.41,0.0,10.25,37.9,15.8,0,0.219,0.0,0,1,5.65,1825,1552,36.74,55.0,33.2,16.33,18.15,11.15
showcase-052476,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T05:00,Wednesday,5,0,7,1.075,12.77,0.54,0.0,17.45,34.0,13.54,1,0.487,0.0,0,1,13.43,1650,1605,23.73,42.0,43.5,25.28,30.22,19.55
showcase-052477,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T05:00,Wednesday,5,0,7,1.005,13.8,0.5,0.0,17.29,46.0,15.09,0,0.386,0.0,0,1,4.26,1520,1383,32.55,48.0,32.19,18.43,21.13,14.67
showcase-052478,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.135,13.26,0.1,0.0,12.69,40.9,15.67,1,0.424,0.0,0,1,13.76,2140,2155,32.42,54.0,39.97,18.51,21.69,17.17
showcase-052479,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.105,14.45,0.62,0.0,27.09,35.3,14.48,0,0.299,0.0,0,1,11.79,1960,1932,28.84,52.0,44.53,20.8,23.77,14.3
showcase-052480,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.085,14.33,0.78,0.0,18.93,50.2,13.62,2,0.854,0.0,1,1,40.8,1880,1870,11.85,50.0,76.3,50.62,75.34,48.84
showcase-052481,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T05:00,Wednesday,5,0,7,1.035,13.57,0.64,0.0,13.42,43.4,13.75,0,0.418,0.0,0,1,9.97,1760,1776,29.7,46.0,35.43,20.2,22.2,9.89
showcase-052482,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.115,14.86,1.02,0.0,22.73,60.7,15.54,1,0.604,0.0,0,1,16.09,1940,1925,19.35,44.0,56.02,31.01,37.94,22.34
showcase-052483,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T05:00,Wednesday,5,0,7,0.965,12.99,0.0,0.0,17.96,45.4,15.24,0,0.26,0.0,0,1,4.66,1380,1197,37.12,57.0,34.87,16.16,17.68,9.41
showcase-052484,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T05:00,Wednesday,5,0,7,1.015,14.17,0.66,0.0,25.01,61.2,13.66,0,0.405,0.0,0,1,4.96,1490,1431,36.28,61.0,40.53,16.54,18.62,12.61
showcase-052485,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.065,14.14,0.15,0.0,9.41,46.2,14.89,0,0.38,0.0,0,1,6.2,2060,2056,38.19,58.0,34.15,15.71,17.65,12.37
showcase-052486,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T05:00,Wednesday,5,0,7,1.155,13.89,0.15,0.0,24.98,30.6,14.51,1,0.58,0.0,0,1,17.37,2240,2456,33.51,63.0,46.81,17.9,21.0,17.33
showcase-052487,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T05:00,Wednesday,5,0,7,1.045,14.41,1.74,0.0,13.01,46.2,13.83,0,0.456,0.0,0,1,8.77,1825,1738,28.81,55.0,47.61,20.82,23.15,11.2
showcase-052488,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-02T06:00,Wednesday,6,0,7,1.304,15.22,0.01,0.0,13.35,59.9,15.66,0,0.284,0.0,0,1,6.94,1650,1943,24.2,42.0,42.37,24.79,27.79,12.09
showcase-052489,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-02T06:00,Wednesday,6,0,7,1.234,14.19,0.56,0.0,17.33,48.0,15.8,0,0.315,0.0,0,1,5.97,1520,1814,26.69,48.0,44.39,22.48,25.08,11.58
showcase-052490,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.364,15.05,0.02,0.0,10.39,26.5,15.89,0,0.283,0.0,0,1,7.48,2140,2561,29.7,54.0,45.01,20.2,21.67,7.3
showcase-052491,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.334,14.66,3.18,0.0,26.87,83.5,11.74,0,0.486,0.0,0,1,10.59,1960,2385,17.11,52.0,67.1,35.08,40.46,15.34
showcase-052492,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.314,14.19,0.24,0.0,23.77,33.3,16.0,0,0.28,0.0,1,1,19.74,1880,2465,21.86,50.0,56.28,27.45,31.57,15.02
showcase-052493,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-02T06:00,Wednesday,6,0,7,1.264,16.11,0.31,0.0,19.23,44.9,13.8,1,0.409,0.0,0,1,15.72,1760,2262,21.58,46.0,53.09,27.81,32.95,18.48
showcase-052494,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.344,13.92,3.92,0.0,22.08,76.0,12.51,0,0.358,0.0,0,1,6.54,1940,2275,11.99,44.0,72.75,50.05,59.52,18.92
showcase-052495,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-02T06:00,Wednesday,6,0,7,1.194,16.19,0.0,0.0,20.67,51.7,16.13,0,0.319,0.0,0,1,4.84,1380,1638,33.71,57.0,40.86,17.8,19.67,10.48
showcase-052496,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-02T06:00,Wednesday,6,0,7,1.244,13.7,0.0,0.0,20.77,56.6,15.25,1,0.511,0.0,0,1,16.67,1490,1877,31.98,61.0,47.57,18.76,22.55,20.19
showcase-052497,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.294,13.79,2.51,0.0,17.13,50.4,12.0,0,0.484,0.0,0,1,4.34,2060,2332,23.93,58.0,58.73,25.07,29.19,16.45
showcase-052498,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-02T06:00,Wednesday,6,0,7,1.384,13.85,0.11,0.0,23.22,26.5,15.29,0,0.195,0.0,0,1,4.03,2240,3112,33.69,63.0,46.53,17.81,19.54,9.71
showcase-052499,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-02T06:00,Wednesday,6,0,7,1.274,14.03,0.06,0.0,13.05,29.2,14.76,0,0.347,0.0,0,1,11.26,1825,2263,31.45,55.0,42.83,19.08,20.94,9.74
