year,quarter,source_airport,target_airport,distance_miles,passengers,average_fare,primary_carrier,primary_market_share,primary_carrier_fare,low_fare_carrier,low_fare_market_share,low_fare
2021,4,DFW,IND,761,487,225.48,AA,0.9281,224.03,AA,0.9281,224.03
2021,4,DAL,OAK,1476,347,191.97,WN,0.9934,191.96,WN,0.9934,191.96
2021,4,DAL,SFO,1476,196,206.67,AS,0.7720,214.81,WN,0.2153,178.09
2021,4,DAL,SJC,1476,290,202.13,WN,0.9831,201.40,WN,0.9831,201.40
2021,4,DFW,OAK,1476,46,177.40,DL,0.5131,222.59,F9,0.1211,108.91
2021,4,DFW,SFO,1476,1153,234.77,AA,0.7522,244.75,AA,0.7522,244.75
2021,4,DFW,SJC,1476,266,261.00,AA,0.8735,260.41,UA,0.0167,241.24
2021,4,DAL,FLL,1121,307,157.93,WN,0.9908,156.71,WN,0.9908,156.71
2021,4,DAL,MIA,1121,202,155.57,WN,0.9769,153.93,WN,0.9769,153.93
2021,4,DFW,FLL,1121,742,174.21,AA,0.7689,186.88,NK,0.1974,110.09
2021,4,DFW,MIA,1121,1124,192.39,AA,0.9047,196.68,F9,0.0153,103.17
2021,4,DAL,BUR,1246,151,193.76,WN,0.9971,193.70,WN,0.9971,193.70
2021,4,DAL,LAX,1246,752,171.88,WN,0.8297,175.04,AS,0.1644,156.39
2021,4,DAL,LGB,1246,134,162.78,WN,0.9943,162.59,WN,0.9943,162.59
2021,4,DAL,ONT,1246,169,203.87,WN,0.9968,203.89,WN,0.9968,203.89
2021,4,DAL,SNA,1246,152,203.79,WN,0.9943,203.94,WN,0.9943,203.94
2021,4,DFW,BUR,1246,207,236.80,AA,0.9627,237.72,AA,0.9627,237.72
2021,4,DFW,LAX,1246,2666,190.82,AA,0.7158,202.80,NK,0.1250,121.74
2021,4,DFW,LGB,1246,50,197.43,AA,0.9232,195.39,AA,0.9232,195.39
2021,4,DFW,ONT,1246,567,206.20,AA,0.8776,217.99,F9,0.1029,93.87
2021,4,DFW,SNA,1246,916,237.28,AA,0.9589,236.77,AA,0.9589,236.77
2021,4,DAL,LIT,304,90,128.40,WN,1.0000,128.40,WN,1.0000,128.40
2021,4,DFW,LIT,304,169,159.35,AA,0.9910,159.02,AA,0.9910,159.02
2021,4,DAL,LBB,293,236,147.90,WN,1.0000,147.90,WN,1.0000,147.90
2021,4,DFW,LBB,293,130,182.48,AA,0.9967,182.43,AA,0.9967,182.43
2021,4,DAL,SDF,733,77,181.99,WN,0.9550,181.01,WN,0.9550,181.01
2021,4,DFW,SDF,733,278,198.56,AA,0.9430,194.92,AA,0.9430,194.92
2021,4,DAL,MAF,319,180,149.87,WN,0.9976,149.88,WN,0.9976,149.88
2021,4,DFW,MAF,319,122,177.92,AA,0.9742,175.52,AA,0.9742,175.52
2021,4,DAL,SMF,1442,251,245.72,WN,0.9857,245.95,WN,0.9857,245.95
2021,4,DFW,SMF,1442,455,270.89,AA,0.8773,275.46,NK,0.0253,127.94
2021,4,DAL,TPA,929,403,155.98,WN,0.9806,154.58,WN,0.9806,154.58
2021,4,DFW,TPA,929,854,171.58,AA,0.8424,180.15,F9,0.0291,84.80
2021,4,DAL,MCI,461,474,164.96,WN,0.9998,164.96,WN,0.9998,164.96
2021,4,DFW,MCI,461,491,172.08,AA,0.9894,171.29,AA,0.9894,171.29
2021,4,DAL,SAT,247,481,154.63,WN,0.9982,154.69,WN,0.9982,154.69
2021,4,DFW,SAT,247,408,167.97,AA,0.9752,168.44,UA,0.0179,152.56
2021,4,DAL,MEM,431,135,139.46,WN,0.9871,138.25,WN,0.9871,138.25
2021,4,DFW,MEM,431,466,164.22,AA,0.9739,162.84,AA,0.9739,162.84
2021,4,DFW,MFE,469,192,219.66,AA,0.9598,219.82,AA,0.9598,219.82
2021,4,DAL,OMA,586,109,168.19,WN,0.9990,168.20,WN,0.9990,168.20
2021,4,DFW,OMA,586,297,180.77,AA,0.9700,179.57,AA,0.9700,179.57
2021,4,DAL,MKE,853,123,186.80,WN,0.9727,185.65,WN,0.9727,185.65
2021,4,DFW,MKE,853,354,197.18,AA,0.9324,193.96,UA,0.0114,193.49
2021,4,DAL,MSY,447,659,135.10,WN,0.9977,134.94,WN,0.9977,134.94
2021,4,DFW,MSY,447,540,162.79,AA,0.8893,168.57,NK,0.0727,85.28
2021,4,DAL,SAN,1182,495,205.84,WN,0.9969,205.70,WN,0.9969,205.70
2021,4,DFW,SAN,1182,960,227.86,AA,0.8435,235.57,F9,0.0808,112.54
2021,4,DAL,ORF,1212,42,231.44,WN,0.8420,215.85,WN,0.8420,215.85
2021,4,DFW,ORF,1212,282,259.65,AA,0.8460,258.42,AA,0.8460,258.42
2021,4,DFW,PHF,1212,8,244.88,AA,0.9868,245.62,AA,0.9868,245.62
2021,4,DAL,PNS,604,76,165.32,WN,0.9672,162.11,WN,0.9672,162.11
2021,4,DFW,PNS,604,179,191.08,AA,0.9325,187.18,AA,0.9325,187.18
2021,4,DAL,PBI,1102,12,303.10,DL,0.6667,340.89,WN,0.3333,227.53
2021,4,DFW,PBI,1102,240,282.00,AA,0.9317,282.18,AA,0.9317,282.18
2021,4,DAL,PDX,1626,62,256.11,WN,0.7930,257.81,AS,0.1860,248.40
2021,4,DFW,PDX,1626,625,252.76,AA,0.6184,262.60,AS,0.2947,237.23
2021,4,DAL,PHL,1303,81,201.59,WN,0.9131,199.04,WN,0.9131,199.04
2021,4,DFW,PHL,1303,1189,215.26,AA,0.9159,221.33,F9,0.0420,87.80
2021,4,DAL,PSP,1137,28,211.77,WN,0.9922,212.12,WN,0.9922,212.12
2021,4,DFW,PSP,1137,189,257.69,AA,0.9793,256.64,UA,0.0115,248.40
2021,4,DAL,RDU,1061,158,213.36,WN,0.9153,208.95,WN,0.9153,208.95
2021,4,DFW,RDU,1061,615,227.02,AA,0.9058,226.73,AA,0.9058,226.73
2021,4,DAL,RIC,1158,41,217.53,WN,0.7071,201.62,WN,0.7071,201.62
2021,4,DFW,RIC,1158,323,252.01,AA,0.8323,260.27,DL,0.1233,219.26
2021,4,DAL,RNO,1356,59,230.25,WN,0.9762,232.73,AS,0.0183,121.20
2021,4,DFW,RNO,1356,208,269.03,AA,0.9408,268.58,AA,0.9408,268.58
2021,4,DAL,SLC,999,198,187.15,WN,0.9918,187.48,WN,0.9918,187.48
2021,4,DFW,SLC,999,991,206.79,DL,0.5078,205.54,DL,0.5078,205.54
2021,4,DAL,TUL,238,88,141.86,WN,1.0000,141.86,WN,1.0000,141.86
2021,4,DFW,TUL,238,139,160.92,AA,0.9852,160.56,AA,0.9852,160.56
2021,4,DAL,SAV,925,96,179.82,WN,0.9318,174.79,WN,0.9318,174.79
2021,4,DFW,SAV,925,180,230.24,AA,0.8795,225.69,AA,0.8795,225.69
2021,4,DAL,TYS,771,4,342.82,DL,1.0000,342.82,DL,1.0000,342.82
2021,4,DFW,TYS,771,194,277.94,AA,0.9266,276.16,UA,0.0168,230.81
2021,4,PIT,BWI,210,70,135.10,WN,0.9567,133.37,WN,0.9567,133.37
2021,4,PIT,DCA,210,126,142.42,AA,0.9879,142.46,AA,0.9879,142.46
2021,4,PIT,IAD,210,57,143.29,UA,0.9981,143.41,UA,0.9981,143.41
2021,4,PIT,OAK,2254,44,266.71,WN,0.7819,284.86,NK,0.1716,161.84
2021,4,PIT,SFO,2254,207,345.16,UA,0.4226,396.18,AA,0.2084,300.95
2021,4,PIT,SJC,2254,70,311.71,WN,0.4330,318.60,AA,0.2259,270.26
2021,4,PIT,PIE,878,53,91.98,G4,1.0000,91.98,G4,1.0000,91.98
2021,4,PIT,TPA,878,510,167.30,WN,0.5939,176.20,NK,0.1818,96.87
2021,4,HSV,BWI,641,41,241.87,DL,0.6330,246.52,AA,0.3351,237.79
2021,4,HSV,DCA,641,195,234.44,AA,0.9263,228.52,AA,0.9263,228.52
2021,4,HSV,IAD,641,65,208.44,UA,0.8252,199.61,UA,0.8252,199.61
2021,4,ALB,BWI,325,121,150.49,WN,1.0000,150.49,WN,1.0000,150.49
2021,4,ALB,DCA,325,116,183.96,AA,0.9617,185.95,UA,0.0327,116.57
2021,4,ALB,IAD,325,47,174.16,UA,0.9884,173.67,UA,0.9884,173.67
2021,4,ALB,MDW,723,78,173.44,WN,0.9944,172.92,WN,0.9944,172.92
2021,4,ALB,ORD,723,201,195.13,UA,0.6528,186.49,UA,0.6528,186.49
2021,4,ALB,FLL,1225,285,182.07,B6,0.7286,178.27,B6,0.7286,178.27
2021,4,ALB,MIA,1225,74,177.89,AA,0.4507,194.65,F9,0.1885,107.63
2021,4,ALB,BUR,2468,7,259.95,WN,0.8525,261.38,UA,0.0492,138.33
2021,4,ALB,LAX,2468,129,358.82,AA,0.3730,360.65,WN,0.1511,299.27
2021,4,ALB,LGB,2468,5,267.45,WN,0.9318,254.59,WN,0.9318,254.59
2021,4,ALB,ONT,2468,12,308.49,WN,0.3571,260.05,WN,0.3571,260.05
2021,4,ALB,SNA,2468,25,382.63,UA,0.4156,423.90,WN,0.1255,247.72
2021,4,ALB,PIE,1138,73,102.74,G4,1.0000,102.74,G4,1.0000,102.74
2021,4,ALB,TPA,1138,194,192.75,WN,0.4891,208.40,F9,0.1453,89.98
2021,4,AMA,DAL,323,131,134.65,WN,0.9958,134.90,WN,0.9958,134.90
2021,4,AMA,DFW,323,106,155.07,AA,0.9825,154.66,AA,0.9825,154.66
2021,4,DEN,PHX,602,2872,149.78,WN,0.4549,159.65,AA,0.2574,137.41
2021,4,DEN,BWI,1491,880,210.87,WN,0.6438,216.43,WN,0.6438,216.43
2021,4,DEN,DCA,1491,712,176.20,F9,0.5567,112.76,F9,0.5567,112.76
2021,4,DEN,IAD,1491,1033,236.16,UA,0.7446,251.36,WN,0.2318,187.10
2021,4,DEN,HOU,883,834,154.31,WN,0.9861,153.76,WN,0.9861,153.76
2021,4,DEN,IAH,883,1663,171.52,UA,0.6458,194.11,WN,0.2329,137.59
2021,4,DEN,EWR,1659,1192,246.47,UA,0.9642,247.45,AA,0.0126,207.28
2021,4,DEN,HPN,1659,14,262.69,AA,0.4365,209.80,AA,0.4365,209.80
2021,4,DEN,ISP,1659,16,202.52,WN,0.8493,208.70,F9,0.0685,145.00
2021,4,DEN,JFK,1659,500,210.24,DL,0.5487,230.33,B6,0.3595,181.93
2021,4,DEN,LGA,1659,1892,209.04,UA,0.4243,225.82,B6,0.1520,169.30
2021,4,DEN,OAK,967,629,162.41,WN,0.9237,166.27,F9,0.0509,82.03
2021,4,DEN,SFO,967,1514,184.50,UA,0.6643,204.03,WN,0.2292,155.41
2021,4,DEN,SJC,967,670,194.80,WN,0.6363,182.07,WN,0.6363,182.07
2021,4,DEN,FLL,1709,1004,212.41,UA,0.4449,260.92,NK,0.2270,118.76
2021,4,DEN,MIA,1709,1073,207.86,AA,0.4457,227.21,WN,0.1891,187.90
2021,4,DEN,BUR,862,506,153.71,WN,0.8265,153.42,F9,0.0688,82.68
2021,4,DEN,LAX,862,2338,146.76,UA,0.3951,156.67,WN,0.2762,134.96
2021,4,DEN,LGB,862,273,120.43,WN,0.9737,119.93,WN,0.9737,119.93
2021,4,DEN,ONT,862,528,147.66,WN,0.6219,145.49,F9,0.1388,99.70
2021,4,DEN,SNA,862,1239,149.24,WN,0.5552,137.23,WN,0.5552,137.23
2021,4,DEN,TPA,1506,1343,204.05,WN,0.4599,193.22,F9,0.1107,100.18
2021,4,DEN,ORF,1553,233,242.37,WN,0.3796,207.15,WN,0.3796,207.15
2021,4,DEN,PHF,1553,7,282.68,AA,1.0000,282.68,AA,1.0000,282.68
2021,4,ATL,DAL,731,985,148.22,WN,0.6060,141.29,WN,0.6060,141.29
2021,4,ATL,DFW,731,2127,149.20,DL,0.4973,161.37,AA,0.4004,146.42
2021,4,ATL,PHX,1587,1293,252.17,DL,0.4961,303.19,WN,0.1998,207.59
2021,4,ATL,CAK,554,7,245.06,AA,0.7941,236.35,AA,0.7941,236.35
2021,4,ATL,CLE,554,875,139.48,DL,0.7404,150.76,NK,0.1087,85.95
2021,4,ATL,BOS,952,2009,187.53,DL,0.7933,196.38,B6,0.1453,148.79
2021,4,ATL,MHT,952,34,238.75,AA,0.4747,259.74,WN,0.4399,233.37
2021,4,ATL,PVD,952,290,206.49,DL,0.8819,207.52,WN,0.0472,184.86
2021,4,ATL,BWI,577,1608,155.10,DL,0.5150,173.02,WN,0.3465,150.67
2021,4,ATL,DCA,577,1800,169.40,DL,0.6274,183.49,WN,0.2024,132.80
2021,4,ATL,IAD,577,682,164.76,DL,0.5793,174.00,WN,0.1284,122.46
2021,4,ATL,MDW,606,1091,145.42,WN,0.6088,140.29,WN,0.6088,140.29
2021,4,ATL,ORD,606,2091,145.29,DL,0.5114,150.98,AA,0.2068,147.10
2021,4,ATL,CMH,447,632,158.70,DL,0.8098,163.72,WN,0.1627,130.90
2021,4,ATL,HOU,696,1079,152.32,WN,0.5570,139.21,WN,0.5570,139.21
2021,4,ATL,IAH,696,1334,157.50,DL,0.5635,162.57,DL,0.5635,162.57
2021,4,ATL,EWR,795,2389,154.25,DL,0.4603,176.29,UA,0.3458,147.02
2021,4,ATL,HPN,795,256,233.20,DL,0.9698,233.59,DL,0.9698,233.59
2021,4,ATL,ISP,795,61,113.17,F9,0.6667,84.84,F9,0.6667,84.84
2021,4,ATL,JFK,795,1124,173.77,DL,0.6317,187.45,B6,0.2973,147.47
2021,4,ATL,LGA,795,3393,176.16,DL,0.6588,194.17,WN,0.1478,137.11
2021,4,ATL,OAK,2139,196,239.16,WN,0.4224,249.96,NK,0.1164,157.53
2021,4,ATL,SFO,2139,1063,357.60,DL,0.8230,375.89,F9,0.0189,106.64
2021,4,ATL,SJC,2139,253,333.32,DL,0.7370,354.13,WN,0.1394,262.62
2021,4,ATL,FLL,594,2049,138.93,DL,0.6235,156.29,NK,0.1077,87.34
2021,4,ATL,MIA,594,2146,144.80,DL,0.4342,175.72,WN,0.1015,119.15
2021,4,ATL,BUR,1947,54,304.26,WN,0.4739,277.40,WN,0.4739,277.40
2021,4,ATL,LAX,1947,2674,294.20,DL,0.5632,362.49,NK,0.1395,136.41
2021,4,ATL,LGB,1947,69,175.65,WN,0.6625,144.61,WN,0.6625,144.61
2021,4,ATL,ONT,1947,392,237.63,DL,0.5793,284.57,F9,0.2248,108.35
2021,4,ATL,SNA,1947,349,343.78,DL,0.8124,365.31,F9,0.0233,100.91
2021,4,ATL,TPA,406,1459,147.53,DL,0.6343,167.29,WN,0.2740,119.15
2021,4,ATL,ORF,516,426,203.63,DL,0.8381,208.29,AA,0.1015,188.86
2021,4,ATL,PHF,516,8,223.07,AA,0.9737,224.82,AA,0.9737,224.82
2021,4,AUS,DAL,190,303,148.32,WN,0.9993,148.25,WN,0.9993,148.25
2021,4,AUS,DFW,190,262,155.79,AA,0.9847,155.73,AA,0.9847,155.73
2021,4,AUS,PHX,872,950,203.09,WN,0.5339,194.99,WN,0.5339,194.99
2021,4,AUS,CAK,1174,13,239.72,UA,0.5345,234.72,UA,0.5345,234.72
2021,4,AUS,CLE,1174,173,236.51,AA,0.3036,232.42,WN,0.2376,228.50
2021,4,AUS,BOS,1698,954,213.79,AA,0.3277,223.26,B6,0.3029,202.39
2021,4,AUS,MHT,1698,27,280.86,WN,0.6627,249.65,WN,0.6627,249.65
2021,4,AUS,PVD,1698,64,243.09,WN,0.3294,227.13,WN,0.3294,227.13
2021,4,AUS,BWI,1342,447,217.71,WN,0.8409,215.67,NK,0.0168,118.43
2021,4,AUS,DCA,1342,422,218.85,WN,0.6354,205.19,WN,0.6354,205.19
2021,4,AUS,IAD,1342,516,222.42,UA,0.5156,241.18,AA,0.4193,196.42
2021,4,AUS,MDW,977,504,146.70,WN,0.9905,146.11,WN,0.9905,146.11
2021,4,AUS,ORD,977,1289,169.10,AA,0.4741,176.57,WN,0.1167,134.61
2021,4,AUS,CMH,1073,186,229.45,WN,0.4828,213.95,WN,0.4828,213.95
2021,4,AUS,HOU,148,91,142.54,WN,1.0000,142.54,WN,1.0000,142.54
2021,4,AUS,IAH,148,85,160.84,UA,0.9962,161.04,UA,0.9962,161.04
2021,4,AUS,EWR,1559,1169,209.20,UA,0.6667,225.94,NK,0.1233,116.19
2021,4,AUS,HPN,1559,20,264.76,AA,0.4722,263.83,AA,0.4722,263.83
2021,4,AUS,ISP,1559,14,216.96,WN,0.8984,206.71,WN,0.8984,206.71
2021,4,AUS,JFK,1559,1205,227.54,DL,0.3709,258.71,B6,0.3041,190.76
2021,4,AUS,LGA,1559,211,214.09,WN,0.4273,199.48,WN,0.4273,199.48
2021,4,AUS,OAK,1504,253,224.10,WN,0.9076,224.64,NK,0.0176,137.37
2021,4,AUS,SFO,1504,989,237.34,UA,0.5369,240.55,AS,0.3323,221.97
2021,4,AUS,SJC,1504,569,214.93,WN,0.6025,206.91,WN,0.6025,206.91
2021,4,AUS,FLL,1105,469,134.69,WN,0.5427,132.15,NK,0.1380,95.59
2021,4,AUS,MIA,1105,645,158.24,AA,0.8314,159.05,WN,0.1440,136.37
2021,4,AUS,BUR,1242,139,202.64,WN,0.8681,202.23,AA,0.0999,197.30
2021,4,AUS,LAX,1242,2010,165.88,AA,0.3446,181.34,WN,0.1371,160.02
2021,4,AUS,LGB,1242,188,153.09,WN,0.9623,151.76,WN,0.9623,151.76
2021,4,AUS,ONT,1242,121,195.28,WN,0.4879,174.37,WN,0.4879,174.37
2021,4,AUS,SNA,1242,285,201.21,WN,0.6080,199.18,WN,0.6080,199.18
2021,4,AUS,TPA,928,471,181.53,WN,0.5331,170.98,WN,0.5331,170.98
2021,4,AVL,EWR,633,152,150.77,G4,0.6524,106.76,G4,0.6524,106.76
2021,4,AVL,HPN,633,7,280.49,AA,0.5873,245.78,AA,0.5873,245.78
2021,4,AVL,ISP,633,2,269.98,AA,1.0000,269.98,AA,1.0000,269.98
2021,4,AVL,JFK,633,18,256.87,AA,0.7831,237.34,AA,0.7831,237.34
2021,4,AVL,LGA,633,55,236.36,AA,0.5327,235.10,UA,0.1703,172.29
2021,4,AVL,FLL,677,283,117.23,G4,0.9064,104.70,G4,0.9064,104.70
2021,4,AVL,MIA,677,29,292.13,AA,0.6491,286.91,AA,0.6491,286.91
2021,4,AVL,PIE,519,181,93.73,G4,1.0000,93.73,G4,1.0000,93.73
2021,4,AVL,TPA,519,41,243.05,AA,0.6193,226.03,AA,0.6193,226.03
2021,4,TUS,BWI,1976,80,307.22,AA,0.3978,305.53,WN,0.3460,294.82
2021,4,TUS,DCA,1976,126,302.52,AA,0.6500,305.85,WN,0.1193,244.86
2021,4,TUS,IAD,1976,54,333.08,UA,0.4150,384.18,WN,0.2186,243.56
2021,4,AZA,PIT,1814,35,80.66,G4,1.0000,80.66,G4,1.0000,80.66
2021,4,PHX,PIT,1814,448,256.25,AA,0.5152,248.04,AA,0.5152,248.04
2021,4,PHX,SEA,1107,3193,171.42,AS,0.4331,177.23,WN,0.1879,140.10
2021,4,PHX,BWI,1999,602,272.58,WN,0.8139,270.60,F9,0.0161,104.16
2021,4,PHX,DCA,1999,711,303.30,AA,0.7695,321.22,WN,0.1108,243.12
2021,4,PHX,IAD,1999,398,288.74,UA,0.8329,287.14,WN,0.0705,272.11
2021,4,AZA,ICT,870,55,87.40,G4,1.0000,87.40,G4,1.0000,87.40
2021,4,PHX,ICT,870,137,198.19,WN,0.6971,177.13,WN,0.6971,177.13
2021,4,PHX,STL,1262,785,221.46,WN,0.5819,233.58,AA,0.2878,230.16
2021,4,AZA,FSD,1081,242,98.42,G4,1.0000,98.42,G4,1.0000,98.42
2021,4,PHX,FSD,1081,137,205.85,AA,0.8348,198.35,F9,0.0254,100.53
2021,4,AZA,GEG,1034,21,110.43,G4,1.0000,110.43,G4,1.0000,110.43
2021,4,PHX,GEG,1034,459,210.77,WN,0.4429,197.87,WN,0.4429,197.87
2021,4,AZA,OAK,668,30,92.50,G4,1.0000,92.50,G4,1.0000,92.50
2021,4,PHX,OAK,668,917,145.71,WN,0.9726,146.30,F9,0.0164,77.90
2021,4,PHX,SFO,668,1385,144.32,AA,0.3288,143.33,WN,0.2757,132.12
2021,4,PHX,SJC,668,1005,164.71,WN,0.6476,159.46,WN,0.6476,159.46
2021,4,PHX,SMF,647,1181,155.94,WN,0.6208,157.45,AA,0.3386,150.89
2021,4,AZA,PIE,1788,0,198.00,G4,1.0000,198.00,G4,1.0000,198.00
2021,4,AZA,TPA,1788,0,216.25,SY,1.0000,216.25,SY,1.0000,216.25
2021,4,PHX,TPA,1788,632,264.65,AA,0.5405,268.76,WN,0.3376,245.36
2021,4,PHX,SAT,843,582,193.07,WN,0.5502,188.20,WN,0.5502,188.20
2021,4,PHX,SAN,304,1151,151.56,WN,0.6170,151.61,WN,0.6170,151.61
2021,4,PHX,PDX,1009,1713,201.19,AS,0.3378,200.67,WN,0.3028,190.38
2021,4,AZA,PVU,477,225,92.01,G4,1.0000,92.01,G4,1.0000,92.01
2021,4,PHX,PVU,477,16,96.40,G4,1.0000,96.40,G4,1.0000,96.40
2021,4,PHX,RDU,1891,427,280.41,AA,0.4227,287.94,WN,0.3975,261.95
2021,4,PHX,RNO,601,476,162.21,WN,0.5493,153.13,WN,0.5493,153.13
2021,4,PHX,SLC,507,1461,156.78,DL,0.4068,169.03,WN,0.3477,148.81
2021,4,AZA,TUL,935,12,78.29,G4,1.0000,78.29,G4,1.0000,78.29
2021,4,PHX,TUL,935,223,223.13,WN,0.5953,208.64,WN,0.5953,208.64
2021,4,BDL,AZA,2213,0,381.00,SY,1.0000,381.00,SY,1.0000,381.00
2021,4,BDL,PHX,2213,200,312.49,AA,0.3606,310.12,WN,0.2407,273.03
2021,4,BDL,BWI,326,197,150.01,WN,1.0000,150.01,WN,1.0000,150.01
2021,4,BDL,DCA,326,219,193.03,AA,0.9990,193.04,AA,0.9990,193.04
2021,4,BDL,IAD,326,161,151.69,UA,0.9966,151.78,UA,0.9966,151.78
2021,4,BDL,HOU,1519,36,280.20,WN,0.7126,269.56,WN,0.7126,269.56
2021,4,BDL,IAH,1519,147,292.48,UA,0.5483,320.73,AA,0.1860,262.79
2021,4,BDL,OAK,2625,21,276.28,WN,0.9381,272.77,WN,0.9381,272.77
2021,4,BDL,SFO,2625,259,266.39,B6,0.4548,236.68,B6,0.4548,236.68
2021,4,BDL,SJC,2625,27,320.26,WN,0.4130,267.07,WN,0.4130,267.07
2021,4,BDL,FLL,1194,443,161.48,B6,0.7678,162.80,NK,0.0368,87.71
2021,4,BDL,MIA,1194,540,159.95,AA,0.5735,173.22,NK,0.1085,114.55
2021,4,BDL,BUR,2527,11,282.38,WN,0.6186,275.86,WN,0.6186,275.86
2021,4,BDL,LAX,2527,405,256.10,B6,0.4015,220.71,B6,0.4015,220.71
2021,4,BDL,LGB,2527,7,220.05,WN,0.7869,201.11,WN,0.7869,201.11
2021,4,BDL,ONT,2527,25,350.82,AA,0.5478,346.00,AA,0.5478,346.00
2021,4,BDL,SNA,2527,52,346.38,AA,0.4088,334.99,WN,0.1321,305.48
2021,4,BDL,TPA,1111,645,175.12,WN,0.3980,176.16,WN,0.3980,176.16
2021,4,SEA,BWI,2335,380,246.30,AS,0.5595,256.87,WN,0.1172,219.22
2021,4,SEA,DCA,2335,550,273.86,AS,0.7691,272.89,F9,0.0111,93.65
2021,4,SEA,IAD,2335,580,259.16,UA,0.3868,280.68,AS,0.3435,236.35
2021,4,SEA,TPA,2520,576,269.01,AS,0.5882,260.07,AS,0.5882,260.07
2021,4,BHM,DAL,597,204,176.16,WN,0.9660,172.92,WN,0.9660,172.92
2021,4,BHM,DFW,597,259,212.79,AA,0.9336,205.57,AA,0.9336,205.57
2021,4,BHM,BWI,682,151,178.09,WN,0.7478,162.27,WN,0.7478,162.27
2021,4,BHM,DCA,682,172,238.72,AA,0.7495,246.19,DL,0.1994,223.68
2021,4,BHM,IAD,682,37,212.88,DL,0.6042,222.37,AA,0.2470,213.42
2021,4,BHM,MDW,583,117,172.15,WN,0.9201,165.44,WN,0.9201,165.44
2021,4,BHM,ORD,583,171,195.40,UA,0.4940,185.83,UA,0.4940,185.83
2021,4,BHM,HOU,570,113,172.07,WN,0.9022,163.66,WN,0.9022,163.66
2021,4,BHM,IAH,570,169,207.30,UA,0.8764,206.29,WN,0.0270,177.92
2021,4,BHM,EWR,902,75,256.18,DL,0.4834,268.57,AA,0.4356,235.28
2021,4,BHM,HPN,902,14,225.77,DL,0.6190,246.66,AA,0.3413,187.44
2021,4,BHM,ISP,902,10,224.78,WN,0.8022,215.59,WN,0.8022,215.59
2021,4,BHM,JFK,902,30,239.64,AA,0.6204,220.08,AA,0.6204,220.08
2021,4,BHM,LGA,902,248,257.45,DL,0.7342,276.55,AA,0.2014,209.17
2021,4,BHM,BUR,1815,18,285.51,WN,0.6566,264.06,WN,0.6566,264.06
2021,4,BHM,LAX,1815,122,358.94,DL,0.3122,461.46,WN,0.2737,265.52
2021,4,BHM,LGB,1815,6,275.39,WN,0.8947,271.09,WN,0.8947,271.09
2021,4,BHM,ONT,1815,31,282.17,WN,0.4077,231.27,WN,0.4077,231.27
2021,4,BHM,SNA,1815,36,349.66,AA,0.3701,343.99,WN,0.2776,276.53
2021,4,BHM,TPA,459,201,165.49,WN,0.7178,147.33,WN,0.7178,147.33
2021,4,ELP,PHX,347,285,149.39,WN,0.6842,141.95,WN,0.6842,141.95
2021,4,ELP,BWI,1741,82,298.40,WN,0.4608,277.34,WN,0.4608,277.34
2021,4,ELP,DCA,1741,111,292.46,AA,0.4593,300.70,WN,0.3150,264.80
2021,4,ELP,IAD,1741,51,339.96,AA,0.4565,281.17,AA,0.4565,281.17
2021,4,ELP,HOU,677,287,170.23,WN,0.9659,169.75,WN,0.9659,169.75
2021,4,ELP,IAH,677,213,202.34,UA,0.8121,202.32,UA,0.8121,202.32
2021,4,ELP,EWR,1944,72,334.00,AA,0.6039,289.15,AA,0.6039,289.15
2021,4,ELP,HPN,1944,3,335.34,DL,0.5172,278.67,AA,0.2759,270.50
2021,4,ELP,ISP,1944,1,340.40,WN,0.6000,387.67,AA,0.4000,269.50
2021,4,ELP,JFK,1944,33,340.66,AA,0.6546,317.29,AA,0.6546,317.29
2021,4,ELP,LGA,1944,134,288.46,AA,0.5577,269.28,AA,0.5577,269.28
2021,4,ELP,BUR,715,28,191.74,WN,0.6914,179.68,WN,0.6914,179.68
2021,4,ELP,LAX,715,453,177.51,AA,0.5078,183.55,WN,0.4557,164.96
2021,4,ELP,LGB,715,21,180.33,WN,0.7970,175.90,WN,0.7970,175.90
2021,4,ELP,ONT,715,55,204.97,WN,0.6514,182.35,WN,0.6514,182.35
2021,4,ELP,SNA,715,53,188.10,WN,0.6454,176.27,WN,0.6454,176.27
2021,4,BIS,AZA,1094,167,104.09,G4,1.0000,104.09,G4,1.0000,104.09
2021,4,BIS,PHX,1094,38,248.43,AA,0.6138,224.34,AA,0.6138,224.34
2021,4,CAK,DFW,1023,16,251.41,AA,0.6026,268.13,UA,0.3179,254.52
2021,4,CLE,DAL,1023,46,226.39,WN,0.8821,218.89,WN,0.8821,218.89
2021,4,CLE,DFW,1023,452,249.87,AA,0.8552,256.89,NK,0.0318,116.87
2021,4,CAK,DEN,1224,6,299.52,UA,0.6296,343.41,AA,0.3333,234.44
2021,4,CLE,DEN,1224,593,166.16,UA,0.5429,188.17,F9,0.2159,93.49
2021,4,CAK,PHX,1754,16,275.01,UA,0.5594,266.06,UA,0.5594,266.06
2021,4,CLE,PHX,1754,604,189.17,F9,0.3102,99.51,F9,0.3102,99.51
2021,4,CAK,BNA,448,11,208.26,AA,0.6600,209.95,UA,0.3400,204.97
2021,4,CLE,BNA,448,284,157.87,WN,0.8211,150.39,WN,0.8211,150.39
